Player_ID,Session_ID,Timestamp,Playtime_minutes,Blocks_Placed,Blocks_Destroyed,Items_Crafted,Mobs_Killed,Deaths,Coordinates_X,Coordinates_Y,Coordinates_Z,Biome,Health_Remaining,Hunger_Level,Experience_Level,Tools_Used,Armor_Equipped,Weather,Game_Mode,Day_Cycle,Chat_Messages,Server_Latency,FPS,Device_Type
2832,67141,2024-01-01 21:22:00,23,803,13,102,37,7,-2000,95,-5443,Plains,19,12,44,Shovel,Diamond,Rain,Adventure,Day,0,30,154,Mobile
8958,56414,2024-01-01 21:23:00,72,279,779,73,35,7,-6234,149,6452,Ocean,6,3,42,Sword,Leather,Thunderstorm,Adventure,Night,25,164,34,Console
1035,82420,2024-01-01 21:24:00,231,50,823,180,13,4,-2039,97,1644,Forest,4,0,39,Pickaxe,Iron,Rain,Creative,Day,40,101,172,Console
9563,60295,2024-01-01 21:25:00,256,371,564,104,10,9,2783,123,9972,Jungle,17,1,49,None,Diamond,Clear,Survival,Night,8,39,113,Mobile
8046,83831,2024-01-01 21:26:00,62,914,462,143,47,0,6783,76,6787,Ocean,19,18,29,Pickaxe,Iron,Rain,Creative,Day,6,139,60,Mobile
6472,67288,2024-01-01 21:27:00,107,728,317,192,39,8,-6711,180,2497,Savanna,8,16,49,Sword,Diamond,Thunderstorm,Creative,Night,0,30,225,Console
1390,86715,2024-01-01 21:28:00,24,768,395,119,12,9,-3347,98,-7610,Savanna,19,4,44,None,Leather,Clear,Creative,Day,31,278,125,PC
3698,72305,2024-01-01 21:29:00,124,939,65,67,34,1,8821,160,3571,Ocean,2,15,4,Shovel,Gold,Thunderstorm,Creative,Night,17,291,38,Mobile
7303,81990,2024-01-01 21:30:00,239,209,196,57,44,6,-2800,223,7395,Forest,9,16,39,Pickaxe,Leather,Thunderstorm,Creative,Day,2,283,137,Mobile
8811,87001,2024-01-01 21:31:00,207,284,283,112,19,4,820,42,-4448,Desert,10,17,31,Pickaxe,Diamond,Clear,Hardcore,Night,47,21,173,Mobile
3186,94268,2024-01-01 21:32:00,57,972,275,135,10,9,-1685,102,5965,Snowy,4,2,24,Sword,None,Thunderstorm,Hardcore,Day,27,36,217,Console
2610,81770,2024-01-01 21:33:00,290,106,124,76,41,1,-1413,57,-4780,Desert,16,8,11,Axe,Diamond,Rain,Adventure,Night,44,158,68,Mobile
3674,75740,2024-01-01 21:34:00,243,716,955,159,36,2,-7923,49,-8127,Savanna,0,17,4,Axe,Diamond,Rain,Creative,Night,8,231,161,PC
8021,58339,2024-01-01 21:35:00,255,695,901,130,5,1,-8122,145,-6825,Forest,8,13,5,Shovel,Leather,Rain,Adventure,Night,28,59,155,Console
8401,50233,2024-01-01 21:36:00,117,257,560,164,42,5,-6161,143,-2636,Savanna,17,19,42,Axe,Leather,Thunderstorm,Creative,Day,1,37,204,Mobile
4101,52062,2024-01-01 21:37:00,253,668,899,90,4,4,264,195,3926,Plains,18,19,5,Hoe,Gold,Rain,Creative,Night,9,258,60,PC
7711,52535,2024-01-01 21:38:00,136,862,939,165,17,4,9397,120,-1579,Jungle,6,2,40,Axe,Gold,Rain,Survival,Night,12,212,55,Mobile
9013,66168,2024-01-01 21:39:00,295,872,233,113,3,5,619,163,9974,Ocean,4,15,22,None,Netherite,Clear,Survival,Day,34,287,47,Console
8975,65713,2024-01-01 21:40:00,137,406,586,133,30,0,9515,90,571,Desert,15,2,47,Sword,Iron,Clear,Creative,Day,6,23,156,PC
7658,62573,2024-01-01 21:41:00,216,573,946,98,3,9,6378,223,-9907,Desert,5,11,14,None,Gold,Thunderstorm,Adventure,Night,6,279,233,PC
3307,50629,2024-01-01 21:42:00,9,253,570,25,36,5,5925,251,-368,Snowy,4,6,12,Pickaxe,Netherite,Thunderstorm,Hardcore,Night,4,276,201,Console
8337,88976,2024-01-01 21:43:00,174,511,395,141,30,3,-721,156,5519,Ocean,12,4,8,Pickaxe,Diamond,Rain,Survival,Day,8,170,107,PC
9746,66936,2024-01-01 21:44:00,140,690,637,59,45,3,-5009,193,3730,Jungle,15,15,10,Shovel,Leather,Rain,Creative,Day,21,283,116,PC
4811,63468,2024-01-01 21:45:00,150,786,608,51,24,1,9772,204,1862,Ocean,17,7,42,Hoe,Diamond,Thunderstorm,Creative,Night,49,208,128,PC
9070,99240,2024-01-01 21:46:00,144,150,539,104,27,2,897,220,-4364,Snowy,0,5,42,Pickaxe,Iron,Clear,Adventure,Day,9,62,131,Mobile
2762,97715,2024-01-01 21:47:00,254,154,85,166,16,3,-2298,91,97,Ocean,9,18,48,Hoe,None,Rain,Hardcore,Night,28,251,59,Mobile
2269,54393,2024-01-01 21:48:00,11,793,324,121,10,4,-5064,16,550,Plains,7,4,26,None,Diamond,Thunderstorm,Survival,Night,37,81,230,PC
8630,65212,2024-01-01 21:49:00,128,168,170,95,39,7,-5670,74,-4140,Plains,3,4,28,Axe,Leather,Rain,Creative,Night,13,15,218,Mobile
4064,57899,2024-01-01 21:50:00,78,286,451,137,36,9,5764,180,3110,Savanna,5,9,19,Shovel,Leather,Rain,Hardcore,Night,44,41,97,Mobile
4862,90387,2024-01-01 21:51:00,58,238,671,104,43,0,-4790,84,-56,Snowy,10,8,31,Sword,Gold,Thunderstorm,Survival,Night,48,256,31,PC
1738,84568,2024-01-01 21:52:00,20,14,55,136,45,1,7559,188,-1046,Jungle,16,3,35,Shovel,Netherite,Thunderstorm,Adventure,Day,28,121,95,Mobile
1598,75101,2024-01-01 21:53:00,250,965,557,95,38,5,587,156,-5121,Snowy,9,3,3,Axe,Netherite,Clear,Hardcore,Night,47,200,127,Console
1580,56000,2024-01-01 21:54:00,138,802,497,115,15,0,-1476,194,-8610,Desert,11,19,20,Pickaxe,Netherite,Rain,Hardcore,Night,43,253,93,Console
4196,55623,2024-01-01 21:55:00,211,329,432,59,25,9,-868,248,7089,Desert,18,11,47,None,Iron,Rain,Creative,Night,47,38,31,Console
7538,83498,2024-01-01 21:56:00,233,958,935,160,7,7,2919,80,1899,Snowy,16,18,7,None,None,Rain,Hardcore,Night,29,54,35,PC
6784,66973,2024-01-01 21:57:00,299,580,594,76,30,9,-1515,240,-1397,Plains,12,4,20,Pickaxe,Gold,Rain,Adventure,Day,25,117,101,PC
3244,59073,2024-01-01 21:58:00,6,326,858,179,12,5,1801,11,7349,Plains,15,14,5,None,Iron,Thunderstorm,Creative,Night,37,74,50,PC
8096,93429,2024-01-01 21:59:00,91,949,144,126,30,6,2992,31,-9685,Savanna,8,3,1,Hoe,Netherite,Thunderstorm,Hardcore,Day,44,187,236,Mobile
5599,76199,2024-01-01 22:00:00,10,494,24,75,18,0,8500,74,7829,Savanna,7,7,29,Axe,Leather,Rain,Creative,Night,20,12,172,Mobile
9853,51795,2024-01-01 22:01:00,213,579,476,112,31,7,6524,165,4248,Jungle,17,4,28,Sword,Netherite,Rain,Hardcore,Day,30,232,195,Console
3793,76496,2024-01-01 22:02:00,235,127,18,107,45,8,-1857,91,-3572,Snowy,1,11,10,None,Netherite,Clear,Adventure,Day,34,172,164,Console
8878,50574,2024-01-01 22:03:00,39,164,909,84,18,9,71,235,-6768,Plains,15,19,6,Pickaxe,None,Rain,Adventure,Night,48,244,151,Mobile
6912,79513,2024-01-01 22:04:00,279,407,965,25,44,6,-8576,228,1818,Ocean,14,1,45,Shovel,Iron,Thunderstorm,Creative,Day,32,236,170,PC
8405,87738,2024-01-01 22:05:00,135,362,128,174,38,6,3952,90,6256,Forest,19,9,15,Shovel,Gold,Rain,Adventure,Day,38,219,195,PC
1556,87996,2024-01-01 22:06:00,74,16,144,35,30,5,-424,0,-813,Desert,6,19,31,Axe,Leather,Thunderstorm,Creative,Day,17,208,122,Mobile
1629,68159,2024-01-01 22:07:00,158,721,718,193,9,0,9647,188,5791,Desert,3,18,36,Pickaxe,None,Thunderstorm,Adventure,Night,30,102,62,PC
6640,72983,2024-01-01 22:08:00,71,309,831,52,0,5,6504,86,-4807,Plains,12,19,13,Sword,Diamond,Rain,Adventure,Day,36,19,88,PC
9459,50136,2024-01-01 22:09:00,213,305,197,181,3,4,-3090,90,457,Forest,16,19,40,None,Gold,Thunderstorm,Adventure,Day,23,76,202,Mobile
1836,73649,2024-01-01 22:10:00,125,369,195,108,49,7,6304,145,9760,Plains,4,5,7,Pickaxe,Netherite,Clear,Adventure,Day,1,30,161,PC
8558,58534,2024-01-01 22:11:00,248,657,417,31,42,5,-6344,98,5034,Ocean,6,10,22,Hoe,Leather,Clear,Survival,Night,6,48,59,PC
5822,68578,2024-01-01 22:12:00,48,623,363,60,32,5,-9131,212,-7536,Savanna,17,15,17,Shovel,Netherite,Rain,Hardcore,Night,39,111,105,Console
6306,60838,2024-01-01 22:13:00,44,883,248,147,13,6,-6958,16,8510,Plains,6,15,13,None,Iron,Rain,Hardcore,Day,35,187,141,Mobile
9626,88266,2024-01-01 22:14:00,145,329,77,74,34,1,-7697,147,-2085,Plains,17,11,26,Hoe,None,Rain,Creative,Day,5,168,41,Console
9812,60987,2024-01-01 22:15:00,101,396,192,129,44,6,-3335,218,-9579,Desert,1,1,9,Hoe,Iron,Rain,Adventure,Day,26,140,173,PC
3996,71456,2024-01-01 22:16:00,284,148,634,199,46,6,1587,200,-1468,Jungle,14,6,29,Sword,Diamond,Rain,Hardcore,Day,42,97,73,Mobile
6935,89874,2024-01-01 22:17:00,83,937,440,55,39,0,7220,180,-6052,Snowy,12,16,13,Shovel,None,Clear,Creative,Night,26,183,153,PC
8509,94091,2024-01-01 22:18:00,168,568,13,22,0,1,-276,58,8312,Snowy,11,14,4,Axe,Netherite,Thunderstorm,Survival,Day,20,28,37,Mobile
8024,61000,2024-01-01 22:19:00,180,290,877,167,10,9,-5641,60,-6003,Forest,4,1,13,Sword,None,Rain,Adventure,Night,26,237,234,PC
8414,95044,2024-01-01 22:20:00,151,872,166,98,17,4,7650,32,-8634,Plains,19,14,11,None,Netherite,Clear,Creative,Day,4,194,234,Mobile
4761,82644,2024-01-01 22:21:00,143,559,152,2,3,1,-4056,73,-7748,Ocean,0,19,34,Shovel,Diamond,Clear,Survival,Day,0,115,217,Mobile
3031,73924,2024-01-01 22:22:00,192,200,443,98,21,1,-8349,41,348,Snowy,19,19,31,Pickaxe,Leather,Clear,Survival,Night,44,218,42,Mobile
6444,87771,2024-01-01 22:23:00,13,382,975,77,2,6,7825,64,-2111,Desert,15,4,49,None,Diamond,Thunderstorm,Creative,Night,32,210,165,Console
4880,69038,2024-01-01 22:24:00,200,421,539,35,13,6,-8034,193,-3559,Desert,14,10,45,Shovel,Netherite,Rain,Hardcore,Night,11,28,43,PC
7909,82600,2024-01-01 22:25:00,275,947,766,150,32,4,3724,105,-9178,Snowy,11,18,5,Hoe,Iron,Rain,Hardcore,Night,33,285,155,Mobile
9752,92210,2024-01-01 22:26:00,227,452,78,89,42,4,4061,60,6684,Forest,6,11,7,Hoe,Iron,Clear,Hardcore,Night,2,113,38,Console
9378,91053,2024-01-01 22:27:00,275,563,672,144,19,3,8392,94,-1363,Jungle,16,6,31,None,Netherite,Rain,Creative,Day,9,93,109,Mobile
7824,56132,2024-01-01 22:28:00,92,266,981,66,29,8,6475,73,-1309,Snowy,3,5,1,None,Gold,Thunderstorm,Creative,Night,2,249,236,PC
4051,51475,2024-01-01 22:29:00,78,663,7,194,25,6,-8667,193,8056,Desert,3,12,22,None,Netherite,Rain,Adventure,Night,3,86,144,Console
9336,79442,2024-01-01 22:30:00,203,798,535,2,3,8,-3971,38,-608,Plains,2,7,5,Shovel,Diamond,Rain,Creative,Day,20,109,103,Mobile
4300,63574,2024-01-01 22:31:00,56,737,66,55,13,0,7525,116,6319,Forest,4,3,0,Pickaxe,None,Clear,Hardcore,Day,14,268,193,Console
7376,87081,2024-01-01 22:32:00,51,110,855,106,1,8,8662,34,-5759,Desert,1,1,13,Hoe,Iron,Thunderstorm,Adventure,Night,6,238,210,Console
9978,92829,2024-01-01 22:33:00,150,753,424,21,47,8,1453,200,693,Desert,18,1,4,None,None,Clear,Survival,Night,27,55,71,Console
5512,98305,2024-01-01 22:34:00,153,875,382,72,26,6,-1490,157,6562,Forest,5,15,41,Axe,Iron,Clear,Creative,Night,40,85,120,Console
8995,83904,2024-01-01 22:35:00,271,216,261,148,3,0,5845,144,8686,Forest,4,15,47,Sword,Iron,Rain,Survival,Night,13,287,148,Console
6086,71502,2024-01-01 22:36:00,148,377,990,27,39,6,9868,205,-493,Forest,7,19,42,None,Iron,Rain,Hardcore,Night,29,124,230,Mobile
3377,61417,2024-01-01 22:37:00,12,89,636,43,19,0,6106,207,-1932,Savanna,4,16,31,Hoe,Netherite,Thunderstorm,Survival,Night,26,101,129,Console
6645,70998,2024-01-01 22:38:00,210,91,645,38,15,5,-8141,157,7077,Plains,3,1,11,Shovel,Leather,Rain,Creative,Night,8,259,85,Mobile
4728,74612,2024-01-01 22:39:00,174,470,524,12,12,3,2630,137,-5952,Savanna,13,3,45,Shovel,Netherite,Thunderstorm,Hardcore,Day,25,137,121,Console
1422,62572,2024-01-01 22:40:00,77,260,95,79,36,8,6797,25,3972,Desert,17,15,13,Sword,None,Thunderstorm,Adventure,Day,5,104,69,Console
9728,74389,2024-01-01 22:41:00,77,846,668,3,44,7,-994,61,7324,Forest,16,11,1,Sword,Diamond,Rain,Survival,Night,14,230,113,PC
5463,62595,2024-01-01 22:42:00,90,518,38,58,1,0,3187,207,-1679,Plains,18,19,19,None,Leather,Thunderstorm,Hardcore,Day,22,129,210,Console
4749,90603,2024-01-01 22:43:00,61,590,735,10,29,2,584,42,-5207,Plains,8,16,41,Shovel,None,Thunderstorm,Survival,Day,9,198,114,Console
9938,71324,2024-01-01 22:44:00,87,846,37,180,17,6,666,44,-3676,Desert,6,10,39,Hoe,Leather,Clear,Survival,Day,43,292,41,Console
6023,52149,2024-01-01 22:45:00,11,374,800,39,38,8,-2755,241,4177,Jungle,4,0,6,Hoe,Gold,Rain,Hardcore,Day,16,262,112,PC
1009,79938,2024-01-01 22:46:00,225,992,441,118,36,9,1626,112,7260,Desert,5,19,9,Pickaxe,Leather,Rain,Adventure,Day,45,277,202,PC
9138,79157,2024-01-01 22:47:00,78,417,724,134,47,8,-9806,253,-7665,Desert,11,0,16,Axe,Gold,Rain,Hardcore,Night,3,294,87,Console
9901,67482,2024-01-01 22:48:00,88,853,352,39,15,7,4556,74,-8832,Plains,11,9,18,Sword,Iron,Clear,Adventure,Night,4,33,231,Console
2545,59181,2024-01-01 22:49:00,224,378,343,120,9,6,4458,13,-8092,Savanna,18,16,10,Sword,Netherite,Thunderstorm,Adventure,Night,24,232,63,Mobile
4197,61155,2024-01-01 22:50:00,69,12,215,137,0,5,-4542,197,-2694,Plains,11,15,17,Axe,None,Thunderstorm,Survival,Day,18,88,69,PC
9670,99262,2024-01-01 22:51:00,279,904,968,104,15,1,6466,102,9132,Jungle,12,2,6,Shovel,Leather,Clear,Creative,Day,40,256,228,PC
5215,94389,2024-01-01 22:52:00,273,177,231,195,35,4,347,62,-8217,Desert,17,0,10,Axe,None,Clear,Adventure,Day,20,101,225,Mobile
4898,94541,2024-01-01 22:53:00,227,551,308,20,47,1,3110,116,9890,Plains,14,9,47,Hoe,Leather,Rain,Adventure,Night,29,278,201,Console
7214,88929,2024-01-01 22:54:00,219,643,348,178,29,2,8351,198,-6133,Snowy,14,1,4,Axe,None,Rain,Creative,Day,45,142,184,Mobile
3638,77192,2024-01-01 22:55:00,182,921,801,81,43,2,7448,123,-5124,Desert,13,10,35,None,Diamond,Thunderstorm,Adventure,Day,46,206,232,PC
8168,65937,2024-01-01 22:56:00,228,414,779,39,39,9,6392,165,2581,Desert,19,1,16,Axe,Iron,Rain,Adventure,Day,34,290,137,PC
5640,66256,2024-01-01 22:57:00,98,801,423,86,18,7,8014,70,5108,Ocean,16,9,1,Sword,None,Clear,Adventure,Day,5,200,55,Console
6191,64612,2024-01-01 22:58:00,234,701,36,6,17,3,4863,189,-1324,Jungle,11,16,40,Axe,Netherite,Thunderstorm,Survival,Night,0,235,119,Console
3949,78795,2024-01-01 22:59:00,125,873,398,139,19,6,-3845,242,5858,Jungle,19,7,21,Sword,Netherite,Clear,Adventure,Day,34,108,228,PC
8508,91148,2024-01-01 23:00:00,246,564,979,110,30,5,-1932,39,803,Plains,16,19,18,None,Iron,Thunderstorm,Adventure,Night,30,17,182,Mobile
9520,64484,2024-01-01 23:01:00,189,126,768,2,44,5,-9525,119,3791,Ocean,7,13,48,Axe,Netherite,Rain,Creative,Day,45,200,169,Mobile
6959,65885,2024-01-01 23:02:00,122,875,398,81,17,0,275,220,3091,Savanna,12,10,15,Shovel,Iron,Rain,Survival,Night,25,56,99,PC
9220,86094,2024-01-01 23:03:00,239,376,799,23,36,5,509,117,3937,Desert,2,9,14,Sword,Iron,Clear,Hardcore,Day,41,83,44,Mobile
5015,77193,2024-01-01 23:04:00,248,113,440,161,23,0,1245,177,-1212,Savanna,14,10,29,Sword,Netherite,Clear,Adventure,Day,29,299,184,Mobile
5205,78816,2024-01-01 23:05:00,176,40,395,66,43,0,3172,151,-6421,Savanna,6,1,15,Shovel,None,Clear,Creative,Night,42,39,176,PC
6046,59386,2024-01-01 23:06:00,194,963,601,144,31,5,2176,114,3174,Ocean,16,17,7,None,Diamond,Clear,Creative,Day,7,159,158,Console
7137,69524,2024-01-01 23:07:00,20,775,649,149,15,3,1246,121,-6865,Jungle,6,7,48,Hoe,None,Clear,Hardcore,Night,7,141,55,Console
6249,83001,2024-01-01 23:08:00,276,761,348,4,18,5,-7567,21,4126,Snowy,11,10,8,Pickaxe,None,Clear,Hardcore,Night,18,15,74,PC
7707,92305,2024-01-01 23:09:00,7,920,435,142,5,9,1120,232,-5705,Snowy,9,14,5,Axe,None,Thunderstorm,Survival,Day,7,76,87,Mobile
8342,72902,2024-01-01 23:10:00,12,411,447,6,36,7,-1044,52,6720,Savanna,17,15,11,Hoe,Gold,Thunderstorm,Hardcore,Day,40,81,176,Console
1956,95975,2024-01-01 23:11:00,233,861,320,29,11,5,-8931,198,4476,Ocean,10,11,17,Shovel,Netherite,Clear,Survival,Day,2,203,215,PC
7142,96165,2024-01-01 23:12:00,22,900,326,46,15,5,8633,214,-6068,Forest,12,18,24,Axe,Iron,Rain,Creative,Day,17,66,154,PC
6361,81055,2024-01-01 23:13:00,256,532,273,85,37,5,-3697,177,2703,Snowy,10,19,27,Axe,Gold,Clear,Hardcore,Night,20,160,199,Console
2273,71581,2024-01-01 23:14:00,216,248,86,118,6,1,-2649,57,-2252,Snowy,7,15,41,None,Diamond,Rain,Adventure,Night,27,144,216,Mobile
6125,88829,2024-01-01 23:15:00,207,650,919,79,13,6,752,136,8069,Ocean,2,0,23,Axe,Diamond,Clear,Hardcore,Night,21,275,126,Console
8572,67097,2024-01-01 23:16:00,100,522,309,129,35,2,-7162,35,-5099,Jungle,11,2,44,None,None,Rain,Survival,Day,33,86,70,PC
2263,86285,2024-01-01 23:17:00,102,560,53,71,48,6,5211,142,5356,Savanna,6,6,38,Axe,Iron,Thunderstorm,Hardcore,Night,12,25,198,Mobile
9291,54287,2024-01-01 23:18:00,269,726,571,72,28,5,-2801,176,-2249,Forest,9,6,6,Pickaxe,Netherite,Rain,Survival,Day,3,209,188,Console
5763,85430,2024-01-01 23:19:00,64,392,996,60,48,4,-9548,242,-3830,Jungle,14,15,1,Axe,Netherite,Clear,Adventure,Day,3,258,199,Mobile
4493,85214,2024-01-01 23:20:00,103,37,877,184,4,0,-716,191,-3806,Plains,2,4,49,Axe,None,Thunderstorm,Hardcore,Day,42,220,165,Mobile
4584,79463,2024-01-01 23:21:00,61,793,525,131,13,8,-2420,57,-4523,Desert,7,9,17,Hoe,Iron,Rain,Creative,Day,32,38,218,PC
3764,90507,2024-01-01 23:22:00,286,136,177,71,23,7,-2142,239,-9525,Ocean,5,10,18,Pickaxe,Leather,Clear,Adventure,Day,16,179,151,PC
9985,89204,2024-01-01 23:23:00,206,624,217,17,46,7,6484,246,2677,Jungle,11,3,31,Axe,Netherite,Thunderstorm,Hardcore,Night,27,179,199,Console
3088,82956,2024-01-01 23:24:00,298,480,572,11,33,3,6679,95,-8293,Savanna,17,2,34,None,Gold,Thunderstorm,Hardcore,Day,1,200,223,PC
2155,71701,2024-01-01 23:25:00,51,456,829,111,30,2,-3715,146,-158,Desert,4,13,1,Sword,Gold,Thunderstorm,Creative,Day,34,16,91,Console
2445,73533,2024-01-01 23:26:00,17,78,581,73,20,1,4361,234,-7320,Savanna,17,12,39,Pickaxe,Gold,Clear,Hardcore,Day,14,264,77,Console
1563,95723,2024-01-01 23:27:00,11,667,109,123,1,9,4367,129,-6111,Forest,12,10,33,Pickaxe,Diamond,Clear,Creative,Day,4,152,115,Mobile
8814,85749,2024-01-01 23:28:00,130,50,469,105,32,9,-3288,157,7747,Desert,13,18,15,Shovel,Iron,Clear,Adventure,Day,12,97,174,Mobile
9289,72005,2024-01-01 23:29:00,101,338,66,59,0,7,5016,163,3398,Desert,3,16,26,Shovel,Gold,Clear,Survival,Night,37,247,231,PC
7315,96905,2024-01-01 23:30:00,298,829,93,186,31,6,6912,184,-2148,Plains,15,4,11,Axe,Netherite,Clear,Creative,Day,37,258,144,Console
6675,95003,2024-01-01 23:31:00,261,568,814,71,13,8,-6391,65,-4308,Forest,14,5,10,Hoe,Leather,Clear,Creative,Night,2,282,86,PC
3339,61327,2024-01-01 23:32:00,238,177,21,15,12,7,6561,53,-4472,Desert,19,3,2,Axe,Iron,Rain,Survival,Day,25,219,210,Mobile
6442,74826,2024-01-01 23:33:00,208,627,309,63,32,4,-2519,122,-6031,Ocean,3,17,41,Axe,Netherite,Thunderstorm,Hardcore,Night,29,187,136,Console
7083,52850,2024-01-01 23:34:00,57,469,244,183,34,4,-6845,216,3113,Desert,19,17,45,Sword,Gold,Clear,Creative,Day,21,58,202,PC
4482,75182,2024-01-01 23:35:00,70,128,620,121,43,1,6774,234,5497,Plains,12,3,30,Hoe,Netherite,Thunderstorm,Survival,Day,29,67,109,Console
5766,60556,2024-01-01 23:36:00,150,145,229,113,40,0,7209,84,2211,Desert,15,8,25,Shovel,Netherite,Rain,Hardcore,Day,41,14,235,Mobile
7552,86896,2024-01-01 23:37:00,267,166,947,145,43,8,-7941,68,124,Savanna,13,12,44,Shovel,Iron,Rain,Creative,Night,24,209,43,PC
9929,69184,2024-01-01 23:38:00,59,683,543,169,32,3,6874,226,5649,Savanna,1,6,47,Sword,Gold,Thunderstorm,Adventure,Day,39,294,185,PC
5167,82778,2024-01-01 23:39:00,170,653,404,41,1,0,-8374,97,4463,Plains,7,15,48,None,Netherite,Thunderstorm,Adventure,Day,20,214,172,Console
3880,78615,2024-01-01 23:40:00,191,350,764,54,8,9,6963,255,-9323,Plains,14,9,41,Axe,Iron,Thunderstorm,Adventure,Day,36,261,98,Console
4273,81454,2024-01-01 23:41:00,131,131,572,153,12,5,346,84,4544,Desert,7,1,11,Shovel,Iron,Rain,Creative,Night,13,256,43,Console
9094,58829,2024-01-01 23:42:00,107,290,885,119,12,7,-6032,242,-3712,Snowy,17,17,34,Hoe,Leather,Rain,Survival,Night,11,250,199,Mobile
1772,91524,2024-01-01 23:43:00,155,157,556,124,34,0,4003,5,-199,Desert,17,12,9,Pickaxe,None,Clear,Creative,Night,25,34,85,PC
4222,93198,2024-01-01 23:44:00,123,355,924,88,32,1,6257,231,-2890,Ocean,5,4,42,None,None,Clear,Hardcore,Night,39,29,235,Mobile
3127,81577,2024-01-01 23:45:00,5,528,161,188,46,5,-6848,185,-751,Ocean,5,2,9,Axe,None,Rain,Creative,Day,27,100,179,Console
4798,65551,2024-01-01 23:46:00,83,583,359,162,22,7,-5063,81,-8504,Ocean,0,16,20,Hoe,None,Thunderstorm,Hardcore,Night,30,85,232,PC
2413,85530,2024-01-01 23:47:00,296,861,195,64,25,6,-2878,162,-222,Plains,16,12,30,Shovel,Diamond,Rain,Creative,Day,46,198,129,PC
7517,76338,2024-01-01 23:48:00,42,732,942,38,2,5,1116,224,4105,Snowy,13,9,43,Sword,Netherite,Thunderstorm,Creative,Night,43,201,207,Console
4013,63575,2024-01-01 23:49:00,61,875,170,135,22,5,-6009,166,8673,Snowy,2,3,18,Sword,Leather,Clear,Hardcore,Day,0,261,64,Console
2975,76651,2024-01-01 23:50:00,134,43,221,57,9,1,7149,255,1022,Savanna,3,10,43,Pickaxe,Leather,Rain,Adventure,Day,23,122,202,Console
8651,56917,2024-01-01 23:51:00,20,678,419,2,14,4,-5605,94,-1464,Ocean,6,19,25,Axe,Iron,Clear,Adventure,Day,11,53,66,Mobile
7696,52740,2024-01-01 23:52:00,75,437,852,167,5,2,-2657,82,-9421,Snowy,14,11,8,Axe,Gold,Rain,Survival,Night,41,47,36,Mobile
2019,64957,2024-01-01 23:53:00,183,973,817,0,36,8,6658,155,2377,Jungle,12,18,43,Hoe,Iron,Rain,Creative,Night,38,223,74,PC
5627,77872,2024-01-01 23:54:00,283,116,821,65,7,5,2292,204,9349,Savanna,16,9,5,None,Gold,Clear,Creative,Night,43,91,137,Mobile
6598,87391,2024-01-01 23:55:00,134,192,529,126,29,1,-1749,240,-3865,Plains,10,1,32,None,None,Rain,Adventure,Day,42,15,139,Console
8182,79940,2024-01-01 23:56:00,131,663,299,100,36,4,6606,177,-4310,Savanna,15,15,1,Sword,Netherite,Thunderstorm,Creative,Day,26,125,114,PC
1411,91941,2024-01-01 23:57:00,230,85,161,134,40,7,-1828,167,-9587,Jungle,12,8,38,Axe,None,Thunderstorm,Creative,Night,41,72,164,Console
7156,65268,2024-01-01 23:58:00,46,698,182,29,46,5,2776,168,-6573,Savanna,3,12,6,Hoe,Leather,Thunderstorm,Creative,Day,36,117,77,Console
7479,71600,2024-01-01 23:59:00,129,526,284,87,38,7,2864,88,4703,Forest,17,11,46,Axe,Diamond,Thunderstorm,Survival,Day,34,220,180,PC
8119,80668,2024-01-02 00:00:00,6,484,900,194,43,5,9414,221,2372,Snowy,9,7,40,Axe,Gold,Rain,Adventure,Day,19,17,211,Console
5406,61414,2024-01-02 00:01:00,58,163,82,144,23,0,4377,113,175,Forest,0,19,9,Hoe,Netherite,Thunderstorm,Hardcore,Day,20,63,109,Console
1071,73089,2024-01-02 00:02:00,249,322,400,57,32,5,3794,251,-2281,Plains,7,17,13,Sword,None,Clear,Adventure,Day,19,70,94,Console
3947,81164,2024-01-02 00:03:00,186,797,680,128,16,6,-4056,21,-3025,Plains,9,1,19,Axe,None,Thunderstorm,Survival,Night,33,210,139,PC
2995,62551,2024-01-02 00:04:00,108,833,823,87,45,5,9905,124,-3501,Forest,13,14,36,Hoe,Iron,Clear,Survival,Day,0,83,61,Mobile
6282,64936,2024-01-02 00:05:00,268,919,237,7,6,7,2932,92,2715,Savanna,16,7,4,Shovel,Leather,Clear,Hardcore,Night,1,60,212,PC
3671,62663,2024-01-02 00:06:00,166,103,943,175,41,8,-4142,128,3386,Forest,1,10,27,Shovel,None,Rain,Adventure,Day,11,196,81,Console
5510,94227,2024-01-02 00:07:00,243,912,398,121,45,4,4440,216,8608,Desert,9,15,45,None,Diamond,Clear,Adventure,Day,2,203,144,Mobile
8395,80015,2024-01-02 00:08:00,72,1,271,154,49,6,-6162,233,-229,Savanna,8,6,48,Axe,Iron,Thunderstorm,Survival,Day,31,110,147,PC
1677,71595,2024-01-02 00:09:00,190,937,507,163,23,0,5543,221,7325,Savanna,11,6,25,Sword,None,Clear,Adventure,Night,25,190,68,Mobile
9843,77326,2024-01-02 00:10:00,244,301,721,148,42,6,4255,203,2832,Forest,18,10,23,Pickaxe,None,Thunderstorm,Adventure,Night,39,291,164,Console
5346,52434,2024-01-02 00:11:00,238,195,117,134,7,3,6467,115,2651,Savanna,6,15,29,None,None,Clear,Adventure,Day,46,176,51,Console
